test_id,athlete_id,block_id,test_date,test_type,metric_name,metric_value,unit,test_context,attempts,best_attempt,surface,shoes,warmup_quality_1_5,notes,previous_test_value,change_from_previous_test,three_test_rolling_average,personal_best_to_date,personal_best_flag,baseline_value,change_from_baseline,percent_change_from_baseline,sleep_hours,sleep_quality_1_5,soreness_overall_1_10,knee_pain_0_10,ankle_pain_0_10,energy_1_5,stress_1_5,motivation_1_5,readiness_score,seven_day_training_load,twenty_eight_day_training_load,load_spike_ratio,recommendation,previous_night_sleep_hours,previous_night_sleep_quality,previous_session_date,previous_session_type,previous_session_focus,previous_session_duration,previous_session_rpe,previous_session_load,days_since_previous_session
54,1,3,2026-03-07,jump_test,standing_vertical,32.2,inches,After warmup,5,32.2,Indoor court,Basketball shoes,3,,32.1,0.10000000000000142,31.5,34.7,False,32.2,0.0,0.0,6.4,3,2,2,2,5,3,5,77.0,2071.0,10506.0,0.7885018084903864,Train Hard,8.3,3.0,2026-03-06,strength,Upper-body strength,87.0,6.0,522.0,1.0
58,1,3,2026-03-12,jump_test,standing_vertical,33.9,inches,Morning test,5,33.9,Indoor court,Volleyball shoes,3,,32.2,1.6999999999999957,32.73,34.7,False,32.2,1.6999999999999957,5.28,8.0,2,1,2,2,5,4,4,72.8,2604.0,9976.0,1.0441058540497192,Train Hard,6.2,1.0,2026-03-11,volleyball,Skill practice and gameplay,91.0,7.0,637.0,1.0
62,1,4,2026-03-17,jump_test,standing_vertical,34.3,inches,Fresh,4,34.3,Indoor court,Training shoes,4,,33.9,0.3999999999999986,33.47,34.7,False,32.2,2.0999999999999943,6.52,6.8,2,2,1,1,5,3,5,74.1,1747.0,8993.0,0.7770488157455799,Train Hard,7.9,3.0,2026-03-16,rest,Full rest day,0.0,0.0,0.0,1.0
66,1,4,2026-03-22,jump_test,standing_vertical,33.8,inches,After practice,3,33.8,Weight room,Basketball shoes,5,,34.3,-0.5,34.0,34.7,False,32.2,1.5999999999999943,4.97,8.0,5,2,1,0,5,2,5,91.8,1932.0,8536.0,0.9053420805998126,Train Hard,7.4,1.0,2026-03-21,volleyball,Open gym or tournament,86.0,4.0,344.0,1.0
70,1,4,2026-03-27,jump_test,standing_vertical,34.8,inches,Morning test,5,34.8,Indoor court,Training shoes,3,,33.8,1.0,34.3,34.8,True,32.2,2.5999999999999943,8.07,6.6,2,3,2,1,5,4,5,67.7,2301.0,9484.0,0.9704765921552088,Modify Training,7.1,3.0,2026-03-26,recovery,Mobility and low-intensity recovery,35.0,1.0,35.0,1.0
74,1,4,2026-04-01,jump_test,standing_vertical,35.0,inches,Morning test,4,35.0,Weight room,Volleyball shoes,4,,34.8,0.20000000000000284,34.53,35.0,True,32.2,2.799999999999997,8.7,6.7,1,4,3,1,5,2,4,67.0,2515.0,9646.0,1.0429193448061373,Modify Training,7.3,2.0,2026-03-31,plyometric,Jump power and elasticity,44.0,8.0,352.0,1.0
78,1,4,2026-04-06,jump_test,standing_vertical,32.2,inches,After practice,3,32.2,Indoor court,Volleyball shoes,4,,35.0,-2.799999999999997,34.0,35.0,False,32.2,0.0,0.0,7.0,2,4,1,0,5,3,5,70.1,3089.0,9894.0,1.2488376794016576,Train Hard,8.2,4.0,2026-04-05,rest,Full rest day,0.0,0.0,0.0,1.0
83,2,5,2026-01-01,jump_test,approach_touch,111.6,inches,After practice,4,111.6,Track surface,Volleyball shoes,3,,,,111.6,111.6,True,111.6,0.0,0.0,6.9,3,4,0,0,5,3,5,73.7,0.0,0.0,,Train Hard,,,,,,,,,
87,2,5,2026-01-06,jump_test,approach_touch,112.0,inches,After warmup,3,112.0,Weight room,Volleyball shoes,4,,111.6,0.4000000000000057,111.8,112.0,True,111.6,0.4000000000000057,0.36,7.2,3,4,1,0,4,4,3,60.6,2074.0,2074.0,,Modify Training,6.5,1.0,2026-01-05,strength,Lower-body strength,73.0,9.0,657.0,1.0
91,2,5,2026-01-11,jump_test,approach_touch,110.3,inches,Fresh,4,110.3,Weight room,Basketball shoes,4,,112.0,-1.7000000000000028,111.3,112.0,False,111.6,-1.2999999999999972,-1.16,7.5,3,3,2,1,5,3,4,74.7,3254.0,4395.0,,Train Hard,7.7,4.0,2026-01-10,volleyball,Open gym or tournament,155.0,8.0,1240.0,1.0
95,2,5,2026-01-16,jump_test,approach_touch,112.9,inches,After warmup,5,112.9,Weight room,Basketball shoes,5,,110.3,2.6000000000000085,111.73,112.9,True,111.6,1.3000000000000114,1.16,6.4,2,3,0,0,5,4,5,67.3,2832.0,5987.0,,Modify Training,5.9,3.0,2026-01-15,recovery,Mobility and low-intensity recovery,17.0,3.0,51.0,1.0
99,2,5,2026-01-21,jump_test,approach_touch,112.7,inches,After practice,3,112.7,Track surface,Training shoes,4,,112.9,-0.20000000000000284,111.97,112.9,False,111.6,1.1000000000000085,0.99,6.3,1,3,0,0,5,1,5,74.6,1991.0,7552.0,,Train Hard,6.6,2.0,2026-01-20,plyometric,Jump power and elasticity,53.0,8.0,424.0,1.0
103,2,6,2026-01-26,jump_test,approach_touch,110.9,inches,Morning test,3,110.9,Weight room,Volleyball shoes,4,,112.7,-1.7999999999999972,112.17,112.9,False,111.6,-0.6999999999999886,-0.63,6.1,3,3,1,3,5,3,5,74.1,2878.0,9222.0,,Train Hard,6.3,3.0,2026-01-25,rest,Full rest day,0.0,0.0,0.0,1.0
107,2,6,2026-01-31,jump_test,approach_touch,111.2,inches,Morning test,5,111.2,Track surface,Volleyball shoes,3,,110.9,0.29999999999999716,111.6,112.9,False,111.6,-0.3999999999999915,-0.36,6.8,2,5,1,1,5,4,4,61.2,2522.0,10115.0,0.9973306969846762,Modify Training,5.9,1.0,2026-01-30,strength,Upper-body strength,53.0,8.0,424.0,1.0
111,2,6,2026-02-05,jump_test,approach_touch,111.4,inches,After warmup,4,111.4,Indoor court,Basketball shoes,4,,111.2,0.20000000000000284,111.17,112.9,False,111.6,-0.19999999999998863,-0.18,5.6,1,4,0,2,5,3,5,63.3,2401.0,9809.0,0.97910082577225,Modify Training,6.8,3.0,2026-02-04,volleyball,Skill practice and gameplay,84.0,7.0,588.0,1.0
115,2,6,2026-02-10,jump_test,approach_touch,111.8,inches,Morning test,4,111.8,Weight room,Volleyball shoes,4,,111.4,0.3999999999999915,111.47,112.9,False,111.6,0.20000000000000284,0.18,6.1,1,8,1,1,5,3,5,55.5,2292.0,9202.0,0.9963051510541187,Modify Training,6.9,2.0,2026-02-09,strength,Lower-body strength,74.0,7.0,518.0,1.0
119,2,6,2026-02-15,jump_test,approach_touch,111.3,inches,Morning test,5,111.3,Weight room,Training shoes,4,,111.8,-0.5,111.5,112.9,False,111.6,-0.29999999999999716,-0.27,6.8,3,5,0,0,5,4,5,67.5,2258.0,9936.0,0.9090177133655395,Modify Training,5.5,2.0,2026-02-14,volleyball,Open gym or tournament,48.0,8.0,384.0,1.0
123,2,7,2026-02-20,jump_test,approach_touch,112.4,inches,Morning test,4,112.4,Weight room,Basketball shoes,4,,111.3,1.1000000000000085,111.83,112.9,False,111.6,0.8000000000000114,0.72,7.2,3,6,2,0,5,4,5,66.1,3033.0,10446.0,1.1614014933946009,Modify Training,6.5,2.0,2026-02-19,recovery,Mobility and low-intensity recovery,27.0,4.0,108.0,1.0
127,2,7,2026-02-25,jump_test,approach_touch,110.8,inches,After warmup,5,110.8,Indoor court,Training shoes,4,,112.4,-1.6000000000000085,111.5,112.9,False,111.6,-0.7999999999999972,-0.72,7.3,2,5,1,0,5,3,5,68.6,1628.0,9390.0,0.693503727369542,Modify Training,5.6,1.0,2026-02-24,plyometric,Jump power and elasticity,36.0,6.0,216.0,1.0
131,2,7,2026-03-02,jump_test,approach_touch,112.8,inches,Fresh,5,112.8,Weight room,Basketball shoes,3,,110.8,2.0,112.0,112.9,False,111.6,1.2000000000000028,1.08,6.6,2,7,5,0,4,4,4,51.3,2639.0,9730.0,1.0848920863309353,Modify Training,7.4,4.0,2026-03-01,rest,Full rest day,0.0,0.0,0.0,1.0
135,2,7,2026-03-07,jump_test,approach_touch,111.9,inches,After warmup,4,111.9,Indoor court,Basketball shoes,5,,112.8,-0.8999999999999915,111.83,112.9,False,111.6,0.30000000000001137,0.27,8.3,4,8,2,1,5,4,5,67.9,1761.0,9285.0,0.7586429725363489,Modify Training,5.0,1.0,2026-03-06,strength,Upper-body strength,54.0,8.0,432.0,1.0
139,2,7,2026-03-12,jump_test,approach_touch,112.1,inches,Fresh,3,112.1,Weight room,Basketball shoes,4,,111.9,0.19999999999998863,112.27,112.9,False,111.6,0.5,0.45,7.1,1,5,2,0,5,3,5,64.4,1757.0,9186.0,0.76507729153059,Modify Training,7.3,3.0,2026-03-11,volleyball,Skill practice and gameplay,88.0,5.0,440.0,1.0
143,2,8,2026-03-17,jump_test,approach_touch,115.9,inches,After warmup,5,115.9,Weight room,Volleyball shoes,5,,112.1,3.8000000000000114,113.3,115.9,True,111.6,4.300000000000011,3.85,6.8,2,5,0,4,5,2,5,71.2,1784.0,8736.0,0.8168498168498168,Train Hard,7.0,1.0,2026-03-16,rest,Full rest day,0.0,0.0,0.0,1.0
147,2,8,2026-03-22,jump_test,approach_touch,113.5,inches,Morning test,3,113.5,Track surface,Basketball shoes,3,,115.9,-2.4000000000000057,113.83,115.9,False,111.6,1.9000000000000057,1.7,6.7,2,5,2,1,5,3,4,64.8,2470.0,9171.0,1.0773089085159742,Modify Training,7.1,1.0,2026-03-21,volleyball,Open gym or tournament,98.0,7.0,686.0,1.0
151,2,8,2026-03-27,jump_test,approach_touch,112.2,inches,Morning test,4,112.2,Weight room,Basketball shoes,4,,113.5,-1.2999999999999972,113.87,115.9,False,111.6,0.6000000000000085,0.54,7.5,3,5,2,1,5,3,5,72.8,2945.0,9659.0,1.21958794906305,Train Hard,6.3,1.0,2026-03-26,recovery,Mobility and low-intensity recovery,30.0,4.0,120.0,1.0
155,2,8,2026-04-01,jump_test,approach_touch,114.0,inches,Morning test,4,114.0,Track surface,Training shoes,3,,112.2,1.7999999999999972,113.23,115.9,False,111.6,2.4000000000000057,2.15,5.7,1,4,1,1,5,3,4,61.0,3214.0,10362.0,1.2406871260374446,Modify Training,7.3,2.0,2026-03-31,plyometric,Jump power and elasticity,50.0,8.0,400.0,1.0
159,2,8,2026-04-06,jump_test,approach_touch,113.2,inches,After practice,4,113.2,Indoor court,Training shoes,4,,114.0,-0.7999999999999972,113.13,115.9,False,111.6,1.6000000000000085,1.43,6.2,1,6,0,1,5,2,4,61.4,3642.0,11429.0,1.2746522005424796,Modify Training,6.8,3.0,2026-04-05,rest,Full rest day,0.0,0.0,0.0,1.0
81,2,5,2026-01-01,jump_test,approach_vertical,15.9,inches,After warmup,3,15.9,Weight room,Basketball shoes,3,,,,15.9,15.9,True,15.9,0.0,0.0,6.9,3,4,0,0,5,3,5,73.7,0.0,0.0,,Train Hard,,,,,,,,,
85,2,5,2026-01-06,jump_test,approach_vertical,16.3,inches,Fresh,3,16.3,Track surface,Training shoes,4,,15.9,0.40000000000000036,16.1,16.3,True,15.9,0.40000000000000036,2.52,7.2,3,4,1,0,4,4,3,60.6,2074.0,2074.0,,Modify Training,6.5,1.0,2026-01-05,strength,Lower-body strength,73.0,9.0,657.0,1.0
89,2,5,2026-01-11,jump_test,approach_vertical,14.6,inches,Morning test,5,14.6,Weight room,Training shoes,4,,16.3,-1.700000000000001,15.6,16.3,False,15.9,-1.3000000000000007,-8.18,7.5,3,3,2,1,5,3,4,74.7,3254.0,4395.0,,Train Hard,7.7,4.0,2026-01-10,volleyball,Open gym or tournament,155.0,8.0,1240.0,1.0
93,2,5,2026-01-16,jump_test,approach_vertical,17.2,inches,Fresh,4,17.2,Indoor court,Training shoes,4,,14.6,2.5999999999999996,16.03,17.2,True,15.9,1.299999999999999,8.18,6.4,2,3,0,0,5,4,5,67.3,2832.0,5987.0,,Modify Training,5.9,3.0,2026-01-15,recovery,Mobility and low-intensity recovery,17.0,3.0,51.0,1.0
97,2,5,2026-01-21,jump_test,approach_vertical,17.0,inches,Fresh,5,17.0,Track surface,Basketball shoes,4,,17.2,-0.1999999999999993,16.27,17.2,False,15.9,1.0999999999999996,6.92,6.3,1,3,0,0,5,1,5,74.6,1991.0,7552.0,,Train Hard,6.6,2.0,2026-01-20,plyometric,Jump power and elasticity,53.0,8.0,424.0,1.0
101,2,6,2026-01-26,jump_test,approach_vertical,15.2,inches,After warmup,3,15.2,Track surface,Basketball shoes,3,,17.0,-1.8000000000000007,16.47,17.2,False,15.9,-0.7000000000000011,-4.4,6.1,3,3,1,3,5,3,5,74.1,2878.0,9222.0,,Train Hard,6.3,3.0,2026-01-25,rest,Full rest day,0.0,0.0,0.0,1.0
105,2,6,2026-01-31,jump_test,approach_vertical,15.5,inches,Fresh,5,15.5,Track surface,Training shoes,5,,15.2,0.3000000000000007,15.9,17.2,False,15.9,-0.40000000000000036,-2.52,6.8,2,5,1,1,5,4,4,61.2,2522.0,10115.0,0.9973306969846762,Modify Training,5.9,1.0,2026-01-30,strength,Upper-body strength,53.0,8.0,424.0,1.0
109,2,6,2026-02-05,jump_test,approach_vertical,15.7,inches,After practice,5,15.7,Weight room,Training shoes,3,,15.5,0.1999999999999993,15.47,17.2,False,15.9,-0.20000000000000107,-1.26,5.6,1,4,0,2,5,3,5,63.3,2401.0,9809.0,0.97910082577225,Modify Training,6.8,3.0,2026-02-04,volleyball,Skill practice and gameplay,84.0,7.0,588.0,1.0
113,2,6,2026-02-10,jump_test,approach_vertical,16.1,inches,After practice,5,16.1,Weight room,Basketball shoes,3,,15.7,0.40000000000000213,15.77,17.2,False,15.9,0.20000000000000107,1.26,6.1,1,8,1,1,5,3,5,55.5,2292.0,9202.0,0.9963051510541187,Modify Training,6.9,2.0,2026-02-09,strength,Lower-body strength,74.0,7.0,518.0,1.0
117,2,6,2026-02-15,jump_test,approach_vertical,15.6,inches,After practice,5,15.6,Indoor court,Basketball shoes,4,,16.1,-0.5000000000000018,15.8,17.2,False,15.9,-0.3000000000000007,-1.89,6.8,3,5,0,0,5,4,5,67.5,2258.0,9936.0,0.9090177133655395,Modify Training,5.5,2.0,2026-02-14,volleyball,Open gym or tournament,48.0,8.0,384.0,1.0
121,2,7,2026-02-20,jump_test,approach_vertical,16.7,inches,After warmup,4,16.7,Indoor court,Training shoes,5,,15.6,1.0999999999999996,16.13,17.2,False,15.9,0.7999999999999989,5.03,7.2,3,6,2,0,5,4,5,66.1,3033.0,10446.0,1.1614014933946009,Modify Training,6.5,2.0,2026-02-19,recovery,Mobility and low-intensity recovery,27.0,4.0,108.0,1.0
125,2,7,2026-02-25,jump_test,approach_vertical,15.1,inches,Morning test,5,15.1,Indoor court,Basketball shoes,5,,16.7,-1.5999999999999996,15.8,17.2,False,15.9,-0.8000000000000007,-5.03,7.3,2,5,1,0,5,3,5,68.6,1628.0,9390.0,0.693503727369542,Modify Training,5.6,1.0,2026-02-24,plyometric,Jump power and elasticity,36.0,6.0,216.0,1.0
129,2,7,2026-03-02,jump_test,approach_vertical,17.1,inches,After practice,3,17.1,Track surface,Training shoes,5,,15.1,2.0000000000000018,16.3,17.2,False,15.9,1.200000000000001,7.55,6.6,2,7,5,0,4,4,4,51.3,2639.0,9730.0,1.0848920863309353,Modify Training,7.4,4.0,2026-03-01,rest,Full rest day,0.0,0.0,0.0,1.0
133,2,7,2026-03-07,jump_test,approach_vertical,16.2,inches,After warmup,4,16.2,Track surface,Volleyball shoes,4,,17.1,-0.9000000000000021,16.13,17.2,False,15.9,0.29999999999999893,1.89,8.3,4,8,2,1,5,4,5,67.9,1761.0,9285.0,0.7586429725363489,Modify Training,5.0,1.0,2026-03-06,strength,Upper-body strength,54.0,8.0,432.0,1.0
137,2,7,2026-03-12,jump_test,approach_vertical,16.4,inches,After warmup,3,16.4,Indoor court,Volleyball shoes,3,,16.2,0.1999999999999993,16.57,17.2,False,15.9,0.4999999999999982,3.14,7.1,1,5,2,0,5,3,5,64.4,1757.0,9186.0,0.76507729153059,Modify Training,7.3,3.0,2026-03-11,volleyball,Skill practice and gameplay,88.0,5.0,440.0,1.0
141,2,8,2026-03-17,jump_test,approach_vertical,20.2,inches,After warmup,3,20.2,Weight room,Training shoes,4,,16.4,3.8000000000000007,17.6,20.2,True,15.9,4.299999999999999,27.04,6.8,2,5,0,4,5,2,5,71.2,1784.0,8736.0,0.8168498168498168,Train Hard,7.0,1.0,2026-03-16,rest,Full rest day,0.0,0.0,0.0,1.0
145,2,8,2026-03-22,jump_test,approach_vertical,17.8,inches,Morning test,3,17.8,Indoor court,Training shoes,5,,20.2,-2.3999999999999986,18.13,20.2,False,15.9,1.9000000000000004,11.95,6.7,2,5,2,1,5,3,4,64.8,2470.0,9171.0,1.0773089085159742,Modify Training,7.1,1.0,2026-03-21,volleyball,Open gym or tournament,98.0,7.0,686.0,1.0
149,2,8,2026-03-27,jump_test,approach_vertical,16.5,inches,Fresh,4,16.5,Weight room,Basketball shoes,4,,17.8,-1.3000000000000007,18.17,20.2,False,15.9,0.5999999999999996,3.77,7.5,3,5,2,1,5,3,5,72.8,2945.0,9659.0,1.21958794906305,Train Hard,6.3,1.0,2026-03-26,recovery,Mobility and low-intensity recovery,30.0,4.0,120.0,1.0
153,2,8,2026-04-01,jump_test,approach_vertical,18.3,inches,After practice,4,18.3,Weight room,Training shoes,3,,16.5,1.8000000000000007,17.53,20.2,False,15.9,2.4000000000000004,15.09,5.7,1,4,1,1,5,3,4,61.0,3214.0,10362.0,1.2406871260374446,Modify Training,7.3,2.0,2026-03-31,plyometric,Jump power and elasticity,50.0,8.0,400.0,1.0
157,2,8,2026-04-06,jump_test,approach_vertical,17.5,inches,Fresh,4,17.5,Indoor court,Basketball shoes,4,,18.3,-0.8000000000000007,17.43,20.2,False,15.9,1.5999999999999996,10.06,6.2,1,6,0,1,5,2,4,61.4,3642.0,11429.0,1.2746522005424796,Modify Training,6.8,3.0,2026-04-05,rest,Full rest day,0.0,0.0,0.0,1.0
84,2,5,2026-01-01,jump_test,standing_touch,107.4,inches,After warmup,5,107.4,Weight room,Volleyball shoes,4,,,,107.4,107.4,True,107.4,0.0,0.0,6.9,3,4,0,0,5,3,5,73.7,0.0,0.0,,Train Hard,,,,,,,,,
88,2,5,2026-01-06,jump_test,standing_touch,108.7,inches,After practice,3,108.7,Weight room,Training shoes,4,,107.4,1.2999999999999972,108.05,108.7,True,107.4,1.2999999999999972,1.21,7.2,3,4,1,0,4,4,3,60.6,2074.0,2074.0,,Modify Training,6.5,1.0,2026-01-05,strength,Lower-body strength,73.0,9.0,657.0,1.0
92,2,5,2026-01-11,jump_test,standing_touch,107.0,inches,After practice,3,107.0,Indoor court,Basketball shoes,5,,108.7,-1.7000000000000028,107.7,108.7,False,107.4,-0.4000000000000057,-0.37,7.5,3,3,2,1,5,3,4,74.7,3254.0,4395.0,,Train Hard,7.7,4.0,2026-01-10,volleyball,Open gym or tournament,155.0,8.0,1240.0,1.0
96,2,5,2026-01-16,jump_test,standing_touch,108.4,inches,Morning test,5,108.4,Track surface,Training shoes,4,,107.0,1.4000000000000057,108.03,108.7,False,107.4,1.0,0.93,6.4,2,3,0,0,5,4,5,67.3,2832.0,5987.0,,Modify Training,5.9,3.0,2026-01-15,recovery,Mobility and low-intensity recovery,17.0,3.0,51.0,1.0
100,2,5,2026-01-21,jump_test,standing_touch,108.3,inches,Fresh,5,108.3,Track surface,Volleyball shoes,4,,108.4,-0.10000000000000853,107.9,108.7,False,107.4,0.8999999999999915,0.84,6.3,1,3,0,0,5,1,5,74.6,1991.0,7552.0,,Train Hard,6.6,2.0,2026-01-20,plyometric,Jump power and elasticity,53.0,8.0,424.0,1.0
104,2,6,2026-01-26,jump_test,standing_touch,106.5,inches,Morning test,4,106.5,Indoor court,Volleyball shoes,3,,108.3,-1.7999999999999972,107.73,108.7,False,107.4,-0.9000000000000057,-0.84,6.1,3,3,1,3,5,3,5,74.1,2878.0,9222.0,,Train Hard,6.3,3.0,2026-01-25,rest,Full rest day,0.0,0.0,0.0,1.0
108,2,6,2026-01-31,jump_test,standing_touch,107.1,inches,After warmup,3,107.1,Weight room,Training shoes,4,,106.5,0.5999999999999943,107.3,108.7,False,107.4,-0.30000000000001137,-0.28,6.8,2,5,1,1,5,4,4,61.2,2522.0,10115.0,0.9973306969846762,Modify Training,5.9,1.0,2026-01-30,strength,Upper-body strength,53.0,8.0,424.0,1.0
112,2,6,2026-02-05,jump_test,standing_touch,104.5,inches,Morning test,4,104.5,Track surface,Basketball shoes,5,,107.1,-2.5999999999999943,106.03,108.7,False,107.4,-2.9000000000000057,-2.7,5.6,1,4,0,2,5,3,5,63.3,2401.0,9809.0,0.97910082577225,Modify Training,6.8,3.0,2026-02-04,volleyball,Skill practice and gameplay,84.0,7.0,588.0,1.0
116,2,6,2026-02-10,jump_test,standing_touch,108.8,inches,Morning test,3,108.8,Indoor court,Basketball shoes,3,,104.5,4.299999999999997,106.8,108.8,True,107.4,1.3999999999999915,1.3,6.1,1,8,1,1,5,3,5,55.5,2292.0,9202.0,0.9963051510541187,Modify Training,6.9,2.0,2026-02-09,strength,Lower-body strength,74.0,7.0,518.0,1.0
120,2,6,2026-02-15,jump_test,standing_touch,106.3,inches,After warmup,3,106.3,Weight room,Basketball shoes,5,,108.8,-2.5,106.53,108.8,False,107.4,-1.1000000000000085,-1.02,6.8,3,5,0,0,5,4,5,67.5,2258.0,9936.0,0.9090177133655395,Modify Training,5.5,2.0,2026-02-14,volleyball,Open gym or tournament,48.0,8.0,384.0,1.0
124,2,7,2026-02-20,jump_test,standing_touch,108.3,inches,Morning test,4,108.3,Indoor court,Basketball shoes,4,,106.3,2.0,107.8,108.8,False,107.4,0.8999999999999915,0.84,7.2,3,6,2,0,5,4,5,66.1,3033.0,10446.0,1.1614014933946009,Modify Training,6.5,2.0,2026-02-19,recovery,Mobility and low-intensity recovery,27.0,4.0,108.0,1.0
128,2,7,2026-02-25,jump_test,standing_touch,104.2,inches,After warmup,5,104.2,Indoor court,Training shoes,3,,108.3,-4.099999999999994,106.27,108.8,False,107.4,-3.200000000000003,-2.98,7.3,2,5,1,0,5,3,5,68.6,1628.0,9390.0,0.693503727369542,Modify Training,5.6,1.0,2026-02-24,plyometric,Jump power and elasticity,36.0,6.0,216.0,1.0
132,2,7,2026-03-02,jump_test,standing_touch,110.1,inches,Fresh,5,110.1,Indoor court,Training shoes,5,,104.2,5.8999999999999915,107.53,110.1,True,107.4,2.6999999999999886,2.51,6.6,2,7,5,0,4,4,4,51.3,2639.0,9730.0,1.0848920863309353,Modify Training,7.4,4.0,2026-03-01,rest,Full rest day,0.0,0.0,0.0,1.0
136,2,7,2026-03-07,jump_test,standing_touch,107.0,inches,After practice,4,107.0,Indoor court,Training shoes,5,,110.1,-3.0999999999999943,107.1,110.1,False,107.4,-0.4000000000000057,-0.37,8.3,4,8,2,1,5,4,5,67.9,1761.0,9285.0,0.7586429725363489,Modify Training,5.0,1.0,2026-03-06,strength,Upper-body strength,54.0,8.0,432.0,1.0
140,2,7,2026-03-12,jump_test,standing_touch,107.8,inches,Fresh,3,107.8,Track surface,Training shoes,4,,107.0,0.7999999999999972,108.3,110.1,False,107.4,0.3999999999999915,0.37,7.1,1,5,2,0,5,3,5,64.4,1757.0,9186.0,0.76507729153059,Modify Training,7.3,3.0,2026-03-11,volleyball,Skill practice and gameplay,88.0,5.0,440.0,1.0
144,2,8,2026-03-17,jump_test,standing_touch,111.5,inches,Fresh,3,111.5,Track surface,Training shoes,5,,107.8,3.700000000000003,108.77,111.5,True,107.4,4.099999999999994,3.82,6.8,2,5,0,4,5,2,5,71.2,1784.0,8736.0,0.8168498168498168,Train Hard,7.0,1.0,2026-03-16,rest,Full rest day,0.0,0.0,0.0,1.0
148,2,8,2026-03-22,jump_test,standing_touch,109.4,inches,After practice,4,109.4,Track surface,Training shoes,4,,111.5,-2.0999999999999943,109.57,111.5,False,107.4,2.0,1.86,6.7,2,5,2,1,5,3,4,64.8,2470.0,9171.0,1.0773089085159742,Modify Training,7.1,1.0,2026-03-21,volleyball,Open gym or tournament,98.0,7.0,686.0,1.0
152,2,8,2026-03-27,jump_test,standing_touch,107.1,inches,Fresh,3,107.1,Weight room,Training shoes,4,,109.4,-2.3000000000000114,109.33,111.5,False,107.4,-0.30000000000001137,-0.28,7.5,3,5,2,1,5,3,5,72.8,2945.0,9659.0,1.21958794906305,Train Hard,6.3,1.0,2026-03-26,recovery,Mobility and low-intensity recovery,30.0,4.0,120.0,1.0
156,2,8,2026-04-01,jump_test,standing_touch,110.8,inches,Fresh,4,110.8,Indoor court,Training shoes,3,,107.1,3.700000000000003,109.1,111.5,False,107.4,3.3999999999999915,3.17,5.7,1,4,1,1,5,3,4,61.0,3214.0,10362.0,1.2406871260374446,Modify Training,7.3,2.0,2026-03-31,plyometric,Jump power and elasticity,50.0,8.0,400.0,1.0
160,2,8,2026-04-06,jump_test,standing_touch,110.0,inches,Fresh,3,110.0,Track surface,Volleyball shoes,4,,110.8,-0.7999999999999972,109.3,111.5,False,107.4,2.5999999999999943,2.42,6.2,1,6,0,1,5,2,4,61.4,3642.0,11429.0,1.2746522005424796,Modify Training,6.8,3.0,2026-04-05,rest,Full rest day,0.0,0.0,0.0,1.0
82,2,5,2026-01-01,jump_test,standing_vertical,11.7,inches,Morning test,4,11.7,Indoor court,Volleyball shoes,4,,,,11.7,11.7,True,11.7,0.0,0.0,6.9,3,4,0,0,5,3,5,73.7,0.0,0.0,,Train Hard,,,,,,,,,
86,2,5,2026-01-06,jump_test,standing_vertical,13.0,inches,After warmup,3,13.0,Track surface,Volleyball shoes,3,,11.7,1.3000000000000007,12.35,13.0,True,11.7,1.3000000000000007,11.11,7.2,3,4,1,0,4,4,3,60.6,2074.0,2074.0,,Modify Training,6.5,1.0,2026-01-05,strength,Lower-body strength,73.0,9.0,657.0,1.0
90,2,5,2026-01-11,jump_test,standing_vertical,11.3,inches,After warmup,4,11.3,Weight room,Volleyball shoes,3,,13.0,-1.6999999999999993,12.0,13.0,False,11.7,-0.3999999999999986,-3.42,7.5,3,3,2,1,5,3,4,74.7,3254.0,4395.0,,Train Hard,7.7,4.0,2026-01-10,volleyball,Open gym or tournament,155.0,8.0,1240.0,1.0
94,2,5,2026-01-16,jump_test,standing_vertical,12.7,inches,After warmup,5,12.7,Indoor court,Basketball shoes,4,,11.3,1.3999999999999986,12.33,13.0,False,11.7,1.0,8.55,6.4,2,3,0,0,5,4,5,67.3,2832.0,5987.0,,Modify Training,5.9,3.0,2026-01-15,recovery,Mobility and low-intensity recovery,17.0,3.0,51.0,1.0
98,2,5,2026-01-21,jump_test,standing_vertical,12.6,inches,Fresh,4,12.6,Indoor court,Training shoes,5,,12.7,-0.09999999999999964,12.2,13.0,False,11.7,0.9000000000000004,7.69,6.3,1,3,0,0,5,1,5,74.6,1991.0,7552.0,,Train Hard,6.6,2.0,2026-01-20,plyometric,Jump power and elasticity,53.0,8.0,424.0,1.0
102,2,6,2026-01-26,jump_test,standing_vertical,10.8,inches,After warmup,5,10.8,Indoor court,Basketball shoes,4,,12.6,-1.799999999999999,12.03,13.0,False,11.7,-0.8999999999999986,-7.69,6.1,3,3,1,3,5,3,5,74.1,2878.0,9222.0,,Train Hard,6.3,3.0,2026-01-25,rest,Full rest day,0.0,0.0,0.0,1.0
